hostName,displayName,ipsState,ipsStatus,ipsRulesCount,ipsRulesID,ipsRulesName,ipsRulesSeverity,ipsRulesCVE
,,,,,4808,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (MS16-120),critical,CVE-2016-7182,CVE-2016-3270
,,,,,4811,Microsoft Windows Multiple Security Vulnerabilities (MS16-123),critical,CVE-2016-3341,CVE-2016-3376,CVE-2016-7211,CVE-2016-7185,CVE-2016-3266
,,,,,4812,Microsoft Windows GDI+ Information Disclosure Vulnerability (CVE-2016-3263),medium,CVE-2016-3263
,,,,,4813,Microsoft Windows Multiple Security Vulnerabilities (MS16-124),medium,CVE-2016-0070,CVE-2016-0075,CVE-2016-0079,CVE-2016-0073
,,,,,4814,"Microsoft Windows Multiple Security Vulnerabilities (MS16-118, MS16-119)",medium,CVE-2016-3388,CVE-2016-3387
,,,,,4820,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-3325),low,CVE-2016-3325
,,,,,4824,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-7196),high,CVE-2016-7196
,,,,,4825,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-7198),high,CVE-2016-7198
,,,,,4826,Microsoft Windows Media Foundation Memory Corruption Vulnerability (CVE-2016-7217),critical,CVE-2016-7217
,,,,,4836,Microsoft Windows Multiple Security Vulnerabilities (MS16-135),high,CVE-2016-7246,CVE-2016-7214,CVE-2016-7215,CVE-2016-7255
,,,,,4837,Microsoft Windows OpenType Font Information Disclosure Vulnerability (CVE-2016-7210),medium,CVE-2016-7210
,,,,,4840,Microsoft Windows Multiple Security Vulnerabilities (MS16-134),critical,CVE-2016-7184,CVE-2016-3335,CVE-2016-3333,CVE-2016-3334,CVE-2016-3332,CVE-2016-0026,CVE-2016-3338,CVE-2016-3340,CVE-2016-3342,CVE-2016-3343
,,,,,4844,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2016-7256),critical,CVE-2016-7256
,,,,,4845,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2016-7227),low,CVE-2016-7227
,,,,,4846,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2016-3298),low,CVE-2016-3298
,,,,,4855,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3324),critical,CVE-2016-3324
,,,,,4861,Microsoft Internet Explorer VBScript Memory Corruption Vulnerability (CVE-2014-6363),critical,CVE-2014-6363
,,,,,4862,Microsoft Windows Animation Manager Memory Corruption Vulnerability (CVE-2016-7205),critical,CVE-2016-7205
,,,,,4865,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-3247),medium,CVE-2016-3247
,,,,,4870,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-7195),high,CVE-2016-7195
,,,,,4872,Microsoft Windows Graphics Component Remote Code Execution Vulnerability (CVE-2016-3393),critical,CVE-2016-3393
,,,,,4873,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4141),critical,CVE-2014-4141
,,,,,4883,Internet Explorer Memory Corruption Vulnerability (CVE-2013-3120),critical,CVE-2013-3120
,,,,,4884,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0063),critical,CVE-2016-0063
,,,,,4887,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2015-6151),critical,CVE-2015-6151
,,,,,4888,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-7279),high,CVE-2016-7279
,,,,,4889,Microsoft Internet Explorer And Edge Security Feature Bypass Vulnerability (CVE-2016-7282),medium,CVE-2016-7282
,,,,,4890,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2016-7284),medium,CVE-2016-7284
,,,,,4891,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2016-7257),medium,CVE-2016-7257
,,,,,4892,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2016-7278),low,CVE-2016-7278
,,,,,4893,Microsoft Windows Common Log File System Driver Information Disclosure Vulnerability (CVE-2016-7295),low,CVE-2016-7295
,,,,,4910,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3384),critical,CVE-2016-3384
,,,,,4914,Microsoft Win32k Elevation Of Privilege Vulnerability (CVE-2016-7259),high,CVE-2016-7259
,,,,,4915,Microsoft Win32k Elevation Of Privilege Vulnerability (CVE-2016-7260),high,CVE-2016-7260
,,,,,4916,Microsoft Windows Multiple Security Vulnerabilities (MS16-149),high,CVE-2016-7219,CVE-2016-7292
,,,,,4919,Microsoft Windows Elevation Of Privilege Vulnerability (CVE-2016-7255),high,CVE-2016-7255
,,,,,4926,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-1730),critical,CVE-2015-1730
,,,,,4929,Microsoft Internet Explorer And Edge Remote Code Execution Vulnerability (CVE-2016-7241),high,CVE-2016-7241
,,,,,4931,Microsoft Windows DLL Loading Vulnerabilities Over WebDAV (MS16-014),high,CVE-2016-0042,CVE-2016-0041
,,,,,4932,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-7202),high,CVE-2016-7202
,,,,,4936,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-1785),critical,CVE-2014-1785
,,,,,4949,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-7283),critical,CVE-2016-7283
,,,,,4959,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7287),high,CVE-2016-7287
,,,,,5032,Microsoft Windows Graphics Remote Code Execution Vulnerability (CVE-2016-7272),critical,CVE-2016-7272
,,,,,5067,Microsoft Windows RPC Network Data Representation Engine Remote Code Execution Vulnerability (CVE-2016-0178),critical,CVE-2016-0178
,,,,,5071,Microsoft Internet Explorer Scripting Engine Information Disclosure Vulnerability (CVE-2017-0049),medium,CVE-2017-0049
,,,,,5073,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-0018),high,CVE-2017-0018
,,,,,5075,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-0009),medium,CVE-2017-0009
,,,,,5077,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-0040),high,CVE-2017-0040
,,,,,5079,Microsoft Windows GDI Elevation Of Privilege Vulnerability (CVE-2017-0047),high,CVE-2017-0047
,,,,,5082,Microsoft Windows DLL Loading Vulnerability Over WebDAV (CVE-2017-0039),critical,CVE-2017-0039
,,,,,5086,Microsoft Windows Graphics Component Information Disclosure Vulnerability (CVE-2017-0038),medium,CVE-2017-0038
,,,,,5090,Microsoft Windows File Manager Remote Code Execution Vulnerability (CVE-2016-7212),critical,CVE-2016-7212
,,,,,5100,Microsoft Windows CSRSS Security Feature Bypass Vulnerability (CVE-2016-0151),high,CVE-2016-0151
,,,,,5101,Microsoft Windows Kernel Elevation Of Privilege Vulnerability (CVE-2016-0180),high,CVE-2016-0180
,,,,,5102,Microsoft Win32k Elevation Of Privilege Vulnerability (CVE-2016-3219),medium,CVE-2016-3219
,,,,,5103,Microsoft Windows DLL Loading Vulnerability Over WebDAV (CVE-2016-0100),high,CVE-2016-0100
,,,,,5119,Microsoft Windows GDI+ Information Disclosure vulnerability (CVE-2017-0062),low,CVE-2017-0062
,,,,,5120,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-0149),high,CVE-2017-0149
,,,,,5121,Microsoft Windows GDI+ Information Disclosure vulnerability (CVE-2017-0073),medium,CVE-2017-0073
,,,,,5122,Microsoft Windows COM Elevation Of Privilege Vulnerability (CVE-2017-0100),medium,CVE-2017-0100
,,,,,5123,Microsoft Windows Uniscribe Multiple Remote Code Execution Vulnerabilities (MS17-011),critical,CVE-2017-0121,CVE-2017-0072
,,,,,5126,Microsoft Internet Explorer Elevation Of Privilege Vulnerability (CVE-2017-0154),medium,CVE-2017-0154
,,,,,5127,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (MS17-018),high,CVE-2017-0082,CVE-2017-0081,CVE-2017-0056,CVE-2017-0078,CVE-2017-0079,CVE-2017-0080
,,,,,5128,Microsoft Windows DirectShow Information Disclosure Vulnerability (CVE-2017-0042),low,CVE-2017-0042
,,,,,5129,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2017-0008),medium,CVE-2017-0008
,,,,,5148,Microsoft Windows Uniscribe Information Disclosure Vulnerability (CVE-2017-0085),medium,CVE-2017-0085
,,,,,5149,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (MS16-039),high,CVE-2016-0143,CVE-2016-0165,CVE-2016-0167
,,,,,5150,Microsoft Windows Multiple Security Vulnerabilities (MS16-090),high,CVE-2016-3250,CVE-2016-3249,CVE-2016-3251,CVE-2016-3252,CVE-2016-3254,CVE-2016-3286
,,,,,5151,Microsoft Windows Uniscribe Remote Code Execution Vulnerability (CVE-2016-7274),critical,CVE-2016-7274
,,,,,5153,Microsoft Windows Secondary Logon Elevation Of Privilege Vulnerability (CVE-2016-0099),high,CVE-2016-0099
,,,,,5154,Microsoft Windows Multiple Security Vulnerabilities (MS16-062),high,CVE-2016-0173,CVE-2016-0171,CVE-2016-0176,CVE-2016-0174,CVE-2016-0175,CVE-2016-0196
,,,,,5156,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (MS16-098),high,CVE-2016-3311,CVE-2016-3308,CVE-2016-3309
,,,,,5158,Microsoft Windows WebDAV Elevation Of Privilege Vulnerability (CVE-2016-0051),high,CVE-2016-0051
,,,,,5159,Microsoft Color Management Information Disclosure Vulnerability (CVE-2017-0061),low,CVE-2017-0061
,,,,,5160,Microsoft Color Management Information Disclosure Vulnerability (CVE-2017-0063),medium,CVE-2017-0063
,,,,,5161,Microsoft Windows GDI+ Information Disclosure vulnerability (CVE-2017-0060),low,CVE-2017-0060
,,,,,5162,Microsoft Windows Registry Elevation Of Privilege Vulnerability (CVE-2017-0103),medium,CVE-2017-0103
,,,,,5163,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2017-0059),medium,CVE-2017-0059
,,,,,5164,Microsoft Internet Explorer And Edge Spoofing Vulnerability (CVE-2017-0033),medium,CVE-2017-0033
,,,,,5172,Microsoft Windows Uniscribe Multiple Remote Code Execution Vulnerabilities (MS17-011) - 2,critical,CVE-2017-0086,CVE-2017-0087,CVE-2017-0083,CVE-2017-0090
,,,,,5173,Microsoft Windows GDI+ Remote Code Execution Vulnerability (CVE-2017-0108),critical,CVE-2017-0108
,,,,,5174,Microsoft Windows Graphics Component Remote Code Execution Vulnerability (CVE-2017-0014),high,CVE-2017-0014
,,,,,5175,Microsoft Windows Uniscribe Multiple Remote Code Execution Vulnerabilities (MS17-011) - 1,critical,CVE-2017-0088,CVE-2017-0089
,,,,,5179,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-0158),high,CVE-2017-0158
,,,,,5180,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-0202),high,CVE-2017-0202
,,,,,5182,Microsoft Windows ATMFD.dll Information Disclosure Vulnerability (CVE-2017-0192),medium,CVE-2017-0192
,,,,,5184,Microsoft Windows NDISAPI Driver Elevation Of Privilege Vulnerability (CVE-2011-1974),high,CVE-2011-1974
,,,,,5186,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-0201),high,CVE-2017-0201
,,,,,5193,Microsoft Internet Explorer Elevation Of Privilege Vulnerability (CVE-2017-0210),medium,CVE-2017-0210
,,,,,5197,"Identified Suspicious RTF File With Obfuscated PowerShell Execution (ATT&CK T1027,T1086)",critical,CVE-2017-0199
,,,,,5207,Microsoft Windows Information Disclosure Vulnerability (CVE-2017-0058),low,CVE-2017-0058
,,,,,5218,Microsoft Windows Multiple Security Vulnerabilities (April-2017),high,CVE-2017-0156,CVE-2017-0188,CVE-2017-0189,CVE-2017-0160,CVE-2017-0165,CVE-2017-0167,CVE-2017-0211,CVE-2017-0155
,,,,,5223,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-0238),high,CVE-2017-0238
,,,,,5230,Microsoft Internet Explorer Security Feature Bypass Vulnerability (CVE-2017-0064),medium,CVE-2017-0064
,,,,,5231,Microsoft XML Core Service Information Disclosure Vulnerability (CVE-2017-0022),medium,CVE-2017-0022
,,,,,5234,Microsoft Malware Protection Engine Remote Code Execution Vulnerability (CVE-2017-0290),critical,CVE-2017-0290
,,,,,5245,Microsoft Windows Uniscribe Remote Code Execution Vulnerability (CVE-2017-0084),critical,CVE-2017-0084
,,,,,5252,Microsoft XML Memory Corruption Vulnerability (CVE-2007-0099),critical,CVE-2007-0099
,,,,,5257,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-0130),high,CVE-2017-0130
,,,,,5266,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-8547),high,CVE-2017-8547
,,,,,5271,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-8524),high,CVE-2017-8524
,,,,,5273,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-2017-8529),medium,CVE-2017-8529
,,,,,5286,Microsoft Windows Graphics Information Disclosure Vulnerability (CVE-2017-8532),medium,CVE-2017-8532
,,,,,5304,Microsoft Windows Uniscribe Information Disclosure Vulnerability (CVE-2017-0285),low,CVE-2017-0285
,,,,,5305,Microsoft Windows Multiple Security Vulnerabilities (June-2017),critical,CVE-2017-0284,CVE-2017-0289,CVE-2017-0288,CVE-2017-8483,CVE-2017-0283,CVE-2017-0287,CVE-2017-0282,CVE-2017-0286
,,,,,5325,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (July-2017),critical,CVE-2017-8577,CVE-2017-8578,CVE-2017-8580
,,,,,5329,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-8618),high,CVE-2017-8618
,,,,,5330,Microsoft Windows Security Feature Bypass Vulnerability (CVE-2017-8592),medium,CVE-2017-8592
,,,,,5349,Microsoft Windows System Information Console Information Disclosure Vulnerability (CVE-2017-8557),low,CVE-2017-8557
,,,,,5356,Microsoft JET Database Engine Remote Code Execution Vulnerability (CVE-2017-0250),critical,CVE-2017-0250
,,,,,5358,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-8594),high,CVE-2017-8594
,,,,,5362,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2017-0190),low,CVE-2017-0190
,,,,,5397,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-8635),high,CVE-2017-8635
,,,,,5400,Identified Possible Ransomware File Extension Rename Activity Over Network Share,critical,
,,,,,5403,Identified Possible Ransomware File Extension Rename Activity Over Network Share - Client,critical,
,,,,,5415,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-8749),high,CVE-2017-8749
,,,,,5416,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-8747),high,CVE-2017-8747
,,,,,5420,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-8750),high,CVE-2017-8750
,,,,,5426,Microsoft Windows .NET Framework Remote Code Execution Vulnerability (CVE-2017-8759),critical,CVE-2017-8759
,,,,,5435,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (MS16-073),medium,CVE-2016-3221,CVE-2016-3218
,,,,,5436,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-8636),high,CVE-2017-8636
,,,,,5441,Microsoft Windows Win32k Graphics Multiple Security Vulnerabilities (Sep-2017),critical,CVE-2017-8682,CVE-2017-8683
,,,,,5450,Microsoft Windows Uniscribe Remote Code Execution Vulnerability (CVE-2017-8692),critical,CVE-2017-8692
,,,,,5465,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-11822),high,CVE-2017-11822
,,,,,5471,Microsoft Windows Win32k Multiple Elevation Of Privilege Vulnerabilities (October-2017),medium,CVE-2017-8694,CVE-2017-8689
,,,,,5472,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-0037),high,CVE-2017-0037
,,,,,5481,Microsoft Word Remote Code Execution Vulnerability (CVE-2017-0199),critical,CVE-2017-0199
,,,,,5488,Microsoft Windows Graphics Remote Code Execution Vulnerability (CVE-2017-11762),medium,CVE-2017-11762
,,,,,5492,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-8653),high,CVE-2017-8653
,,,,,5499,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-11858),high,CVE-2017-11858
,,,,,5501,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11869),high,CVE-2017-11869
,,,,,5514,Microsoft Windows Kernel Elevation Of Privilege Vulnerability (CVE-2017-11847),critical,CVE-2017-11847
,,,,,5515,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-11846),high,CVE-2017-11846
,,,,,5516,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-11843),high,CVE-2017-11843
,,,,,5517,Microsoft Internet Explorer And Edge Scripting Engine Information Disclosure Vulnerability (CVE-2017-11791),low,CVE-2017-11791
,,,,,5520,Microsoft Windows XML External Entity Information Disclosure Vulnerability (CVE-2017-8710),medium,CVE-2017-8710
,,,,,5522,Microsoft Windows Shell Memory Corruption Vulnerability (CVE-2017-8727),high,CVE-2017-8727
,,,,,5524,Microsoft Windows Graphics Remote Code Execution Vulnerability (CVE-2017-11763),medium,CVE-2017-11763
,,,,,5542,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2017-11816),low,CVE-2017-11816
,,,,,5543,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-11894),high,CVE-2017-11894
,,,,,5545,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-11895),high,CVE-2017-11895
,,,,,5548,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2017-11930),high,CVE-2017-11930
,,,,,5549,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11903),high,CVE-2017-11903
,,,,,5550,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11901),high,CVE-2017-11901
,,,,,5554,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11913),high,CVE-2017-11913
,,,,,5557,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11886),high,CVE-2017-11886
,,,,,5558,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11907),high,CVE-2017-11907
,,,,,5559,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11890),high,CVE-2017-11890
,,,,,5563,Microsoft Windows RRAS Service Remote Code Execution Vulnerability (CVE-2017-11885),high,CVE-2017-11885
,,,,,5566,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2017-8641),high,CVE-2017-8641
,,,,,5567,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2017-11856),high,CVE-2017-11856
,,,,,5568,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2017-11793),high,CVE-2017-11793
,,,,,5572,Microsoft Windows Information Disclosure Vulnerability (CVE-2016-3352),medium,CVE-2016-3352
